ID,Edad,Educacion,Estado_Civil,Ingreso,Hijos_Ninos,Hijos_Adolescentes,Fecha_Inscripcion,Dias_Ult_Compra,Gasto_Vinos,Gasto_Frutas,Gasto_Carne,Gasto_Pescado,Gasto_Dulces,Prod_prem,Compras_Oferta,Compras_Web,Compras_Catalogo,Compras_Fisicas,Visitas_Web,Queja,Costo_Contacto,Ganancia,Camp1,Camp2,Camp3,Camp4,Camp5,Ult_Camp
1619,70,Graduation,Casado ,90369.0,0.0,0,28-04-2014,2,292.0,51,0.0,224.0,0.0,17,0.0,4.0,6,6,1,0.0,,,0,0.0,0.0,0,0,1.0
1990,52,PhD,Soltero ,63159.0,0.0,0,05-11-2012,74,965.0,34,586.0,89.0,86.0,37,1.0,3.0,5,8,3,0.0,,,0,0.0,1.0,0,0,0.0
5513,60,Graduation,En pareja ,37758.0,1.0,1,04-10-2012,49,27.0,2,10.0,0.0,0.0,1,2.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
269,63,PhD,Soltero ,46757.0,0.0,1,16-11-2012,71,777.0,30,163.0,0.0,51.0,122,6.0,4.0,4,7,9,0.0,,,0,0.0,0.0,0,0,0.0
8093,57,Master,Casado ,79734.0,0.0,0,28-06-2014,72,572.0,8,232.0,23.0,62.0,17,1.0,4.0,3,6,1,0.0,,,1,0.0,0.0,0,0,0.0
10513,34,Graduation,En pareja ,63207.0,0.0,0,20-01-2013,68,438.0,169,565.0,91.0,169.0,70,1.0,2.0,3,6,7,0.0,,,1,0.0,0.0,0,0,0.0
10177,72,Graduation,Divorciado ,72071.0,0.0,1,14-02-2013,4,531.0,69,300.0,150.0,138.0,150,3.0,5.0,4,8,2,0.0,,,0,0.0,0.0,0,0,0.0
2549,43,PhD,En pareja ,21840.0,1.0,0,21-07-2013,80,17.0,0,9.0,0.0,0.0,1,1.0,1.0,0,3,9,0.0,,,0,0.0,0.0,0,0,0.0
5782,44,2n Cycle,En pareja ,58582.0,0.0,1,28-09-2013,15,402.0,35,106.0,101.0,77.0,42,2.0,9.0,2,9,5,0.0,,,0,0.0,0.0,1,0,0.0
10057,75,Graduation,Soltero ,72282.0,0.0,0,19-07-2013,70,503.0,27,419.0,90.0,139.0,153,1.0,5.0,7,9,7,0.0,,,0,0.0,0.0,0,0,1.0
10307,70,Graduation,Casado ,50387.0,0.0,2,31-08-2013,91,369.0,9,87.0,12.0,14.0,34,0.0,6.0,2,8,5,0.0,,,0,0.0,0.0,0,0,0.0
8566,65,PhD,En pareja ,32583.0,1.0,1,15-06-2014,10,5.0,0,3.0,0.0,0.0,1,1.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
2415,64,Graduation,En pareja ,62568.0,0.0,1,07-04-2014,99,362.0,17,398.0,80.0,35.0,61,0.0,5.0,3,5,4,0.0,,,1,0.0,0.0,0,0,0.0
5684,55,Master,Divorciado ,44635.0,1.0,1,11-10-2013,25,56.0,0,9.0,0.0,0.0,3,2.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
8334,55,Master,Soltero ,33316.0,0.0,1,04-10-2013,34,79.0,1,31.0,4.0,4.0,12,0.0,2.0,1,4,6,0.0,,,0,0.0,0.0,0,0,0.0
9166,58,Graduation,Casado ,63967.0,0.0,1,09-08-2013,57,387.0,84,141.0,73.0,35.0,162,3.0,4.0,4,12,2,0.0,,,0,0.0,0.0,0,0,0.0
1440,48,2n Cycle,En pareja ,52513.0,0.0,0,04-09-2012,84,367.0,17,241.0,104.0,188.0,232,0.0,9.0,5,9,7,0.0,,,0,0.0,0.0,0,0,0.0
78,57,Graduation,Casado ,25293.0,1.0,0,15-09-2013,51,15.0,0,11.0,0.0,2.0,9,1.0,1.0,1,2,8,0.0,,,0,0.0,0.0,0,0,0.0
5441,61,PhD,Viudo ,54111.0,0.0,1,25-08-2013,97,267.0,6,54.0,8.0,3.0,50,2.0,5.0,2,6,5,0.0,,,0,0.0,0.0,0,0,0.0
5302,40,Graduation,En pareja ,78394.0,0.0,0,15-02-2013,13,298.0,27,697.0,216.0,24.0,166,1.0,4.0,6,5,2,0.0,,,0,0.0,0.0,0,0,1.0
4687,68,Master,Casado ,80739.0,0.0,0,23-05-2013,92,674.0,92,736.0,39.0,0.0,92,1.0,3.0,11,9,1,0.0,,,0,0.0,0.0,0,0,0.0
1087,51,Master,En pareja ,22669.0,1.0,0,22-05-2013,30,16.0,14,36.0,37.0,22.0,48,3.0,4.0,1,2,9,0.0,,,0,0.0,0.0,0,0,1.0
6859,39,Graduation,Soltero ,29236.0,0.0,0,08-10-2013,30,37.0,4,24.0,16.0,9.0,9,2.0,4.0,0,3,9,0.0,,,0,0.0,0.0,0,0,0.0
9860,67,Graduation,En pareja ,44911.0,0.0,1,15-03-2013,11,159.0,0,22.0,2.0,1.0,31,3.0,4.0,1,4,7,0.0,,,0,0.0,0.0,0,0,0.0
7129,64,PhD,Casado ,54693.0,0.0,1,17-02-2013,72,686.0,17,142.0,23.0,26.0,35,8.0,6.0,4,13,6,0.0,,,0,0.0,0.0,0,0,0.0
5866,52,Graduation,En pareja ,48186.0,1.0,0,20-03-2014,39,97.0,3,66.0,12.0,7.0,34,3.0,4.0,1,4,7,0.0,,,0,0.0,0.0,0,0,0.0
10521,49,Graduation,Casado ,54809.0,1.0,1,11-09-2013,0,63.0,6,57.0,13.0,13.0,22,4.0,2.0,1,5,4,0.0,,,0,0.0,0.0,0,0,1.0
7393,48,Graduation,En pareja ,41580.0,1.0,1,10-12-2012,15,56.0,5,24.0,4.0,0.0,3,3.0,2.0,1,3,5,0.0,,,0,0.0,0.0,0,0,0.0
7849,56,PhD,Casado ,80336.0,0.0,0,09-09-2013,12,209.0,19,456.0,160.0,142.0,66,1.0,2.0,9,13,1,0.0,,,0,0.0,0.0,0,0,0.0
332,69,Graduation,Casado ,47743.0,0.0,1,22-03-2013,56,198.0,2,43.0,0.0,12.0,20,3.0,4.0,1,6,6,0.0,,,0,0.0,0.0,1,0,0.0
9847,71,2n Cycle,Casado ,62972.0,0.0,1,03-08-2012,39,313.0,15,47.0,20.0,0.0,192,2.0,7.0,4,3,6,0.0,,,0,0.0,0.0,0,0,0.0
531,72,PhD,Divorciado ,57333.0,0.0,1,22-09-2012,55,941.0,14,397.0,76.0,58.0,176,11.0,8.0,5,9,6,0.0,,,0,0.0,0.0,0,0,1.0
9576,44,PhD,En pareja ,32313.0,1.0,0,11-02-2013,60,86.0,4,56.0,2.0,4.0,7,3.0,4.0,0,4,9,0.0,,,0,0.0,0.0,0,0,0.0
6906,73,Master,Viudo ,84953.0,0.0,0,03-06-2013,73,167.0,48,602.0,63.0,72.0,72,1.0,3.0,10,4,2,0.0,,,1,0.0,0.0,1,1,1.0
7419,58,Master,Divorciado ,27071.0,0.0,0,23-04-2014,90,8.0,3,19.0,0.0,2.0,3,2.0,2.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
3170,69,Master,En pareja ,68148.0,0.0,0,31-08-2013,86,389.0,66,408.0,37.0,57.0,85,1.0,4.0,4,6,2,0.0,,,0,0.0,0.0,0,0,0.0
8527,61,Master,En pareja ,65735.0,1.0,1,07-12-2013,37,239.0,7,119.0,4.0,15.0,11,5.0,6.0,2,6,7,0.0,,,0,0.0,0.0,0,0,0.0
7872,51,PhD,Casado ,86836.0,0.0,0,12-09-2012,7,179.0,21,273.0,0.0,21.0,63,1.0,6.0,10,6,5,0.0,,,1,0.0,1.0,0,1,1.0
9931,63,PhD,Casado ,4023.0,0.0,1,23-06-2014,29,5.0,0,1.0,1.0,1.0,1,15.0,0.0,0,0,19,0.0,,,0,0.0,0.0,0,0,0.0
10595,36,Graduation,Casado ,30093.0,0.0,0,08-07-2013,19,2.0,6,28.0,13.0,4.0,16,1.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
4609,60,PhD,Casado ,57705.0,0.0,1,11-01-2014,14,383.0,0,53.0,6.0,4.0,40,3.0,8.0,1,6,6,0.0,,,0,0.0,0.0,0,0,0.0
5010,38,Graduation,Soltero ,25008.0,1.0,0,02-02-2014,72,2.0,8,8.0,6.0,1.0,9,2.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
4427,31,2n Cycle,Soltero ,83257.0,0.0,0,18-09-2012,56,536.0,27,590.0,38.0,107.0,67,1.0,5.0,10,12,6,1.0,,,0,0.0,1.0,0,1,1.0
11148,51,Graduation,En pareja ,22280.0,0.0,0,19-05-2013,85,2.0,1,4.0,3.0,1.0,2,1.0,1.0,0,2,8,0.0,,,0,0.0,0.0,0,0,0.0
1168,48,PhD,Casado ,72159.0,0.0,0,29-10-2012,62,322.0,53,899.0,34.0,40.0,53,1.0,4.0,6,10,2,0.0,,,0,0.0,0.0,0,0,0.0
9595,65,Graduation,En pareja ,64260.0,0.0,0,11-01-2013,1,539.0,169,816.0,20.0,0.0,30,1.0,4.0,5,4,3,0.0,,,0,0.0,0.0,0,0,1.0
10163,42,PhD,Soltero ,82733.0,0.0,0,10-09-2013,28,712.0,50,420.0,65.0,38.0,38,0.0,8.0,4,7,4,0.0,,,0,0.0,0.0,0,0,1.0
2886,55,Master,Divorciado ,74290.0,0.0,1,12-08-2013,70,1121.0,0,72.0,0.0,12.0,12,4.0,10.0,8,10,6,0.0,,,1,0.0,0.0,1,0,0.0
6710,75,Master,Soltero ,58217.0,0.0,1,17-11-2012,84,68.0,1,13.0,3.0,5.0,13,1.0,2.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
5316,50,Master,En pareja ,21024.0,0.0,0,04-07-2013,89,36.0,4,18.0,6.0,2.0,18,1.0,2.0,0,4,7,0.0,,,0,0.0,0.0,0,0,0.0
9029,54,PhD,Casado ,70116.0,0.0,0,26-01-2013,73,707.0,44,603.0,95.0,58.0,29,1.0,2.0,8,12,1,0.0,,,0,0.0,0.0,0,0,0.0
521,41,Graduation,En pareja ,54006.0,1.0,0,18-09-2012,42,174.0,77,203.0,6.0,24.0,97,2.0,8.0,1,7,7,0.0,,,0,0.0,0.0,0,0,0.0
1459,60,PhD,Casado ,69063.0,0.0,1,07-11-2012,16,666.0,35,124.0,69.0,8.0,26,1.0,5.0,3,5,3,0.0,,,0,0.0,0.0,0,0,0.0
10241,51,2n Cycle,Divorciado ,11448.0,0.0,0,15-12-2013,16,0.0,0,0.0,6.0,2.0,6,1.0,1.0,0,2,6,0.0,,,0,0.0,0.0,0,0,0.0
1630,47,Graduation,Soltero ,61825.0,0.0,1,07-08-2013,56,162.0,50,100.0,55.0,30.0,27,1.0,4.0,2,8,4,0.0,,,0,0.0,0.0,0,0,0.0
3254,55,Graduation,Casado ,70886.0,1.0,0,14-10-2013,65,407.0,70,239.0,103.0,88.0,53,1.0,5.0,4,4,2,0.0,,,0,0.0,0.0,0,0,0.0
9064,44,Graduation,Casado ,69109.0,0.0,0,09-11-2012,10,823.0,25,459.0,124.0,29.0,95,1.0,6.0,6,7,4,0.0,,,0,0.0,0.0,0,1,1.0
3678,53,Graduation,Viudo ,60208.0,0.0,1,07-10-2012,13,488.0,23,71.0,15.0,0.0,59,11.0,8.0,3,7,7,0.0,,,0,0.0,0.0,1,0,1.0
4227,58,Master,En pareja ,32889.0,0.0,1,06-09-2013,78,28.0,0,13.0,4.0,2.0,8,0.0,2.0,1,3,5,0.0,,,0,0.0,0.0,0,0,0.0
9467,42,Graduation,Soltero ,34738.0,1.0,0,11-05-2014,51,3.0,2,10.0,3.0,0.0,2,1.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
8486,55,Master,En pareja ,30538.0,0.0,0,01-10-2012,27,284.0,0,52.0,8.0,3.0,20,4.0,9.0,0,4,10,0.0,,,0,0.0,0.0,0,0,0.0
2186,49,2n Cycle,En pareja ,82326.0,0.0,0,10-03-2014,30,938.0,142,754.0,159.0,81.0,183,1.0,5.0,10,6,2,0.0,,,1,0.0,0.0,1,1,1.0
3286,59,PhD,Divorciado ,26642.0,1.0,0,01-03-2014,71,13.0,2,15.0,2.0,2.0,8,2.0,2.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
8602,62,Graduation,Divorciado ,69932.0,0.0,1,12-06-2013,97,412.0,172,153.0,150.0,105.0,57,2.0,7.0,6,11,4,0.0,,,0,0.0,0.0,0,0,0.0
3722,54,Graduation,Soltero ,44503.0,1.0,1,16-04-2014,83,31.0,1,8.0,0.0,0.0,8,2.0,2.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
6715,78,PhD,Soltero ,60200.0,0.0,1,02-01-2013,3,502.0,19,132.0,0.0,6.0,26,0.0,6.0,2,11,6,0.0,,,0,0.0,0.0,0,0,0.0
4796,74,Graduation,Divorciado ,49638.0,0.0,1,19-04-2014,71,18.0,10,3.0,3.0,5.0,0,1.0,1.0,0,3,2,0.0,,,0,0.0,0.0,0,0,0.0
9612,39,2n Cycle,Soltero ,23830.0,0.0,0,07-02-2014,3,1.0,8,6.0,4.0,8.0,16,1.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
3766,67,Master,Viudo ,33051.0,0.0,0,16-08-2012,15,100.0,71,243.0,108.0,94.0,219,3.0,9.0,1,8,9,0.0,,,0,0.0,0.0,0,0,1.0
1399,68,Graduation,Casado ,72905.0,0.0,0,21-01-2014,52,407.0,114,445.0,181.0,165.0,203,1.0,3.0,7,9,1,0.0,,,1,0.0,0.0,0,0,0.0
1570,75,PhD,En pareja ,69702.0,0.0,1,19-02-2013,8,664.0,9,240.0,50.0,19.0,57,2.0,7.0,7,10,4,0.0,,,0,0.0,0.0,0,0,0.0
3426,51,Graduation,Divorciado ,70300.0,0.0,0,15-07-2013,89,1045.0,61,338.0,60.0,46.0,46,0.0,5.0,5,13,8,0.0,,,0,0.0,0.0,0,0,0.0
3074,42,PhD,Casado ,70643.0,0.0,0,15-10-2012,66,1218.0,107,304.0,23.0,143.0,33,1.0,5.0,8,4,6,0.0,,,0,0.0,0.0,0,0,1.0
8341,57,PhD,Casado ,30396.0,1.0,0,30-04-2014,22,15.0,0,6.0,0.0,1.0,12,2.0,1.0,1,2,7,0.0,,,0,0.0,1.0,0,0,1.0
5180,58,PhD,Divorciado ,50616.0,0.0,1,18-04-2014,56,128.0,0,16.0,0.0,1.0,4,2.0,4.0,0,4,7,0.0,,,0,0.0,0.0,0,0,0.0
6461,57,Master,Soltero ,62772.0,0.0,1,19-05-2013,74,581.0,49,157.0,43.0,8.0,108,1.0,5.0,6,11,2,0.0,,,0,0.0,0.0,1,0,0.0
7679,41,PhD,Soltero ,30298.0,0.0,0,19-05-2014,48,6.0,3,12.0,6.0,1.0,0,1.0,1.0,1,3,3,0.0,,,0,0.0,0.0,0,0,0.0
10702,42,Graduation,Soltero ,52413.0,0.0,0,03-11-2012,67,185.0,8,133.0,56.0,56.0,12,0.0,7.0,1,7,7,0.0,,,0,0.0,0.0,0,0,0.0
7505,69,PhD,Casado ,44155.0,0.0,1,19-01-2014,24,22.0,1,9.0,0.0,0.0,14,1.0,1.0,1,2,4,0.0,,,0,0.0,0.0,0,0,0.0
5113,55,PhD,Divorciado ,86979.0,0.0,0,07-11-2013,67,584.0,100,835.0,65.0,83.0,35,0.0,5.0,5,5,2,0.0,,,0,0.0,0.0,0,0,1.0
10858,51,Graduation,En pareja ,76532.0,0.0,1,09-09-2013,38,355.0,30,177.0,90.0,138.0,30,4.0,9.0,5,7,5,0.0,,,0,0.0,0.0,0,0,0.0
2961,44,Graduation,Casado ,42081.0,1.0,0,26-02-2013,86,175.0,10,110.0,54.0,6.0,27,2.0,6.0,3,4,6,0.0,,,0,0.0,1.0,0,0,0.0
2747,38,PhD,Casado ,67546.0,0.0,0,31-08-2012,90,864.0,134,768.0,150.0,38.0,172,1.0,4.0,10,5,3,0.0,,,0,0.0,0.0,0,0,0.0
3010,37,Master,En pareja ,88420.0,0.0,0,02-05-2014,87,957.0,153,612.0,99.0,95.0,153,1.0,4.0,7,8,1,0.0,,,1,0.0,1.0,0,1,0.0
5790,41,Graduation,Casado ,31158.0,1.0,0,27-01-2013,62,25.0,6,16.0,20.0,0.0,5,2.0,2.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
6892,58,Graduation,Divorciado ,61671.0,0.0,1,03-06-2014,23,641.0,7,56.0,0.0,0.0,28,0.0,10.0,4,6,8,0.0,,,1,0.0,0.0,1,0,0.0
1743,52,Graduation,Soltero ,69719.0,0.0,0,26-05-2014,99,273.0,86,208.0,177.0,14.0,43,0.0,2.0,3,5,1,0.0,,,0,0.0,0.0,0,0,0.0
3578,77,Graduation,Divorciado ,49160.0,0.0,1,20-10-2013,29,122.0,21,43.0,25.0,10.0,15,2.0,3.0,1,6,6,0.0,,,0,0.0,0.0,0,0,0.0
8462,48,Basic,En pareja ,24882.0,1.0,0,09-09-2012,52,1.0,4,10.0,29.0,0.0,36,1.0,1.0,1,2,6,0.0,,,0,0.0,1.0,0,0,0.0
5558,72,PhD,Soltero ,90933.0,0.0,0,31-03-2014,90,1020.0,31,430.0,62.0,63.0,79,1.0,4.0,6,4,1,0.0,,,0,0.0,0.0,0,1,0.0
4619,81,PhD,Soltero ,113734.0,0.0,0,28-05-2014,9,6.0,2,3.0,1.0,262.0,3,0.0,27.0,0,0,1,0.0,,,0,0.0,0.0,0,0,0.0
8780,76,PhD,En pareja ,59292.0,0.0,1,13-06-2013,71,378.0,14,68.0,19.0,14.0,14,2.0,3.0,5,8,3,0.0,,,0,0.0,0.0,0,0,0.0
10789,62,PhD,Casado ,45759.0,0.0,1,23-02-2013,13,42.0,1,18.0,3.0,0.0,4,2.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
10779,43,Graduation,Soltero ,22148.0,0.0,0,13-04-2014,16,15.0,5,0.0,0.0,0.0,11,0.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
5896,39,Master,Casado ,73395.0,0.0,0,18-03-2014,94,272.0,7,80.0,20.0,7.0,11,0.0,4.0,4,6,2,0.0,,,0,0.0,0.0,0,0,0.0
2337,55,Graduation,Divorciado ,29819.0,0.0,0,24-10-2013,77,9.0,1,24.0,2.0,1.0,2,3.0,3.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
10951,58,Graduation,Casado ,45688.0,0.0,1,25-01-2014,20,279.0,0,18.0,0.0,0.0,9,2.0,3.0,1,8,4,0.0,,,0,0.0,0.0,1,0,0.0
544,72,Graduation,Casado ,62820.0,0.0,0,11-05-2013,51,398.0,61,265.0,138.0,61.0,53,1.0,3.0,4,6,1,0.0,,,0,0.0,0.0,0,0,0.0
17,55,PhD,Casado ,60491.0,0.0,1,06-09-2013,81,637.0,47,237.0,12.0,19.0,76,4.0,6.0,11,7,5,0.0,,,0,0.0,0.0,0,0,0.0
10680,40,Graduation,En pareja ,33235.0,0.0,0,05-02-2014,71,45.0,0,16.0,2.0,1.0,6,0.0,3.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
3265,67,Graduation,Casado ,35701.0,0.0,0,19-03-2013,36,21.0,1,9.0,7.0,3.0,5,1.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
5623,46,Master,Casado ,31535.0,0.0,0,26-09-2013,95,15.0,4,13.0,0.0,0.0,19,1.0,1.0,1,2,7,0.0,,,0,0.0,1.0,0,0,0.0
5832,66,2n Cycle,En pareja ,92556.0,0.0,0,20-04-2014,32,493.0,183,352.0,184.0,23.0,28,0.0,3.0,5,13,0,0.0,,,0,0.0,0.0,0,0,0.0
5544,56,Graduation,Soltero ,67384.0,0.0,1,10-11-2012,32,957.0,40,175.0,158.0,53.0,107,2.0,7.0,8,5,5,0.0,,,0,0.0,0.0,1,0,0.0
6417,55,Master,En pareja ,80573.0,0.0,0,14-10-2012,85,829.0,138,430.0,60.0,92.0,15,1.0,4.0,6,13,2,0.0,,,0,0.0,0.0,0,0,0.0
5831,59,Graduation,Casado ,77870.0,0.0,1,22-08-2012,93,1017.0,50,0.0,0.0,0.0,133,0.0,5.0,5,5,8,0.0,,,1,0.0,0.0,1,0,0.0
7101,63,PhD,Viudo ,52278.0,0.0,1,25-01-2013,24,953.0,0,71.0,0.0,0.0,174,6.0,10.0,5,10,8,0.0,,,0,0.0,0.0,0,0,0.0
10176,58,Graduation,Soltero ,57107.0,0.0,1,24-08-2012,44,159.0,0,120.0,0.0,0.0,137,7.0,4.0,4,8,8,0.0,,,0,1.0,0.0,1,0,1.0
2326,36,Graduation,Casado ,18929.0,0.0,0,16-02-2013,15,32.0,0,8.0,23.0,4.0,18,1.0,1.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
4385,45,PhD,Soltero ,36038.0,0.0,0,31-05-2013,82,23.0,0,15.0,0.0,2.0,7,2.0,3.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
2929,50,Graduation,Soltero ,20180.0,0.0,0,20-02-2013,27,18.0,42,24.0,15.0,20.0,18,1.0,2.0,1,4,7,0.0,,,0,0.0,0.0,0,0,0.0
10686,61,PhD,En pareja ,34230.0,1.0,1,26-12-2012,72,15.0,0,4.0,0.0,0.0,2,1.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
2546,49,2n Cycle,Soltero ,31878.0,0.0,1,22-06-2014,7,23.0,4,5.0,10.0,5.0,23,1.0,1.0,0,4,3,0.0,,,0,0.0,0.0,0,0,0.0
3283,54,2n Cycle,Casado ,70932.0,0.0,1,19-01-2014,57,200.0,193,100.0,46.0,185.0,185,2.0,6.0,2,12,3,0.0,,,0,0.0,0.0,0,0,0.0
3138,70,Graduation,Soltero ,91249.0,0.0,0,20-10-2012,84,1324.0,27,119.0,71.0,108.0,27,0.0,7.0,9,6,4,0.0,,,1,0.0,0.0,1,1,1.0
4994,83,Master,Soltero ,77598.0,0.0,0,01-10-2013,53,1193.0,33,281.0,129.0,66.0,33,1.0,7.0,5,13,3,0.0,,,0,0.0,0.0,0,1,0.0
7966,67,Graduation,Soltero ,80982.0,0.0,1,08-01-2013,48,505.0,137,401.0,104.0,22.0,22,3.0,11.0,5,11,5,0.0,,,0,0.0,0.0,0,0,0.0
3112,49,Master,Casado ,22701.0,0.0,0,05-09-2013,2,2.0,4,9.0,0.0,4.0,5,1.0,1.0,0,3,5,0.0,,,0,0.0,0.0,0,0,0.0
10872,57,PhD,Casado ,55212.0,0.0,1,23-11-2012,65,1103.0,0,45.0,0.0,0.0,34,3.0,4.0,2,11,8,0.0,,,0,1.0,0.0,1,0,0.0
2181,56,Graduation,Casado ,70617.0,0.0,0,23-06-2013,45,353.0,61,753.0,40.0,46.0,27,1.0,3.0,3,7,2,0.0,,,0,0.0,0.0,0,0,0.0
1867,69,Graduation,Soltero ,64849.0,0.0,0,13-11-2012,42,652.0,48,350.0,94.0,84.0,108,1.0,9.0,3,6,5,0.0,,,0,0.0,0.0,0,0,1.0
1518,61,Master,Casado ,62694.0,0.0,1,17-06-2013,29,379.0,6,157.0,25.0,91.0,91,0.0,9.0,3,7,7,0.0,,,0,0.0,0.0,0,0,0.0
5734,52,PhD,Casado ,61917.0,1.0,1,20-11-2013,83,46.0,4,36.0,2.0,2.0,1,1.0,2.0,0,4,5,0.0,,,0,0.0,0.0,0,0,0.0
2878,79,PhD,Casado ,67472.0,0.0,1,28-09-2013,93,162.0,31,127.0,8.0,17.0,69,2.0,4.0,2,7,3,0.0,,,0,0.0,0.0,0,0,0.0
1458,44,Master,Casado ,21059.0,1.0,0,07-01-2014,40,8.0,3,19.0,3.0,3.0,8,3.0,3.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
7007,58,Master,Casado ,29543.0,0.0,0,01-04-2014,47,17.0,3,18.0,3.0,4.0,18,2.0,3.0,1,2,7,0.0,,,0,0.0,0.0,0,0,0.0
6200,75,Graduation,Casado ,75903.0,0.0,1,08-04-2013,50,340.0,108,185.0,130.0,38.0,100,2.0,6.0,6,9,3,0.0,,,0,0.0,0.0,0,0,0.0
1403,51,2n Cycle,En pareja ,34984.0,0.0,1,06-09-2012,40,8.0,4,15.0,3.0,5.0,3,0.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
4827,70,PhD,Soltero ,54998.0,0.0,1,10-03-2013,3,154.0,22,202.0,39.0,30.0,8,5.0,4.0,2,9,4,0.0,,,0,0.0,0.0,0,0,1.0
6250,77,PhD,Viudo ,54356.0,0.0,1,19-11-2012,62,710.0,15,30.0,20.0,0.0,0,3.0,11.0,2,8,8,0.0,,,0,0.0,0.0,0,0,1.0
9291,67,Master,Casado ,34242.0,0.0,1,23-03-2014,25,8.0,2,4.0,0.0,0.0,1,1.0,0.0,0,3,5,0.0,,,0,0.0,0.0,0,0,0.0
2478,53,Graduation,Casado ,25410.0,1.0,0,31-08-2013,48,2.0,2,4.0,13.0,13.0,4,1.0,1.0,0,4,4,0.0,,,0,0.0,0.0,0,0,0.0
1139,42,PhD,Casado ,73356.0,0.0,0,06-02-2014,56,1050.0,14,322.0,0.0,14.0,112,1.0,5.0,11,5,2,0.0,,,1,0.0,1.0,0,1,1.0
5138,76,Graduation,En pareja ,28320.0,0.0,1,14-01-2013,68,19.0,1,14.0,3.0,2.0,4,1.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
5393,49,Graduation,Soltero ,23763.0,0.0,0,07-08-2012,64,22.0,0,6.0,6.0,2.0,6,1.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
10413,42,Graduation,Casado ,72570.0,0.0,0,25-04-2014,67,274.0,83,216.0,151.0,141.0,224,1.0,4.0,6,12,1,0.0,,,0,0.0,0.0,0,0,0.0
5015,50,Master,Casado ,34529.0,1.0,0,14-09-2012,94,68.0,6,38.0,3.0,6.0,41,2.0,2.0,2,3,7,0.0,,,0,0.0,0.0,0,0,0.0
10868,75,Graduation,Viudo ,70792.0,0.0,0,06-02-2013,82,344.0,45,0.0,0.0,0.0,114,0.0,3.0,4,10,3,0.0,,,0,0.0,0.0,0,0,0.0
10676,44,Graduation,Casado ,63211.0,0.0,0,02-11-2012,3,145.0,193,459.0,205.0,26.0,145,2.0,3.0,8,7,2,0.0,,,0,0.0,0.0,0,0,1.0
2495,52,Master,Casado ,83891.0,0.0,1,20-06-2014,24,217.0,38,350.0,111.0,85.0,15,0.0,4.0,7,10,1,0.0,,,0,0.0,0.0,0,0,0.0
7842,58,Graduation,Soltero ,36065.0,0.0,1,31-03-2013,54,18.0,7,34.0,10.0,2.0,3,3.0,3.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
9955,72,Graduation,En pareja ,39898.0,0.0,1,12-02-2013,20,69.0,8,26.0,12.0,7.0,12,2.0,3.0,0,4,7,0.0,,,0,0.0,0.0,0,0,0.0
6663,86,PhD,Soltero ,51141.0,0.0,0,08-07-2013,96,144.0,0,7.0,0.0,0.0,6,1.0,3.0,1,4,5,0.0,,,0,0.0,0.0,0,0,0.0
2162,50,Graduation,Casado ,56939.0,0.0,1,18-09-2013,19,256.0,34,103.0,90.0,29.0,49,2.0,3.0,3,10,3,0.0,,,0,0.0,0.0,0,0,0.0
3434,75,Graduation,Soltero ,80872.0,0.0,0,12-05-2014,60,483.0,72,567.0,94.0,12.0,108,1.0,4.0,4,10,1,0.0,,,0,0.0,0.0,0,0,0.0
7919,50,PhD,En pareja ,72335.0,0.0,0,13-08-2012,2,1285.0,105,653.0,28.0,21.0,0,0.0,10.0,4,8,8,0.0,,,0,0.0,0.0,0,0,1.0
5626,62,PhD,Soltero ,61798.0,0.0,0,23-11-2013,13,338.0,4,89.0,11.0,8.0,13,1.0,4.0,2,9,4,0.0,,,0,0.0,0.0,0,0,0.0
